sep=;
Schulnummer;Schulform;Schulbezeichnung_1;Schulbezeichnung_2;Schulbezeichnung_3;Kurzbezeichnung;PLZ;Ort;Strasse;Telefonvorwahl;Telefon;Faxvorwahl;Fax;E-Mail;Homepage;Rechtsform;Traegernummer;Gemeindeschluessel;Schulbetriebsschluessel;Schulbetriebsdatum;EPSG;UTMRechtswert;UTMHochwert;
"124011";"02";"Kath. Grundschule";"";"";"Beelen, KG Gaffelstadt";"48361";"Beelen";"Gaffelstadt 7";"02586";"457";"";"";"124011@schule.nrw.de";"https://gs-beelen.de/";"1";"15076";"05570012";"1";"01.08.1973";"EPSG:25832";"439245";"5753972"
"124059";"02";"Kardinal-von-Galen-Schule";"Städt. Kath. Grundschule";"";"Harsewinkel, KG Kardinal-von-Galen";"33428";"Harsewinkel";"Am Pfingstknapp 10";"05247";"935460";"";"";"124059@schule.nrw.de";"http://www.kardinal-von-galen-schule-harsewinkel.de";"1";"15118";"05754016";"1";"01.08.1973";"EPSG:25832";"446561";"5757119"
"124060";"02";"Gem.Grundsch.Astrid-Lindgren/St.Johannes";"Grundschulverb. d. Stadt Harsewinkel";"- Primarstufe -";"Harsewinkel,GG(Verb.)Astrid-Lind/St.Joh.";"33428";"Harsewinkel";"Overbergstr. 19";"05247";"2670";"05247";"2035";"124060@schule.nrw.de";"http://grundschule-greffen.de/";"1";"15118";"05754016";"1";"01.08.1973";"EPSG:25832";"445940";"5757345"
"124084";"02";"Marienschule";"Städt. Gem. Grundschule Marienfeld";"";"Harsewinkel, GG Marienschule";"33428";"Harsewinkel";"Klosterstr. 11";"05247";"98790";"05247";"987912";"124084@schule.nrw.de";"https://gsmarienschule-marienfeld.de/";"1";"15118";"05754016";"1";"01.08.1973";"EPSG:25832";"450679";"5755548"
"124102";"02";"W.-Achtermann-Schule Milte";"Kath. Schule der Stadt Warendorf";"- Primarstufe -";"Warendorf, KG (Verb.)W.-Achtermann-Milte";"48231";"Warendorf";"Schulstr. 12";"02584";"322";"02584";"782";"124102@schule.nrw.de";"http://pfarrei-jb.de/kath-grundschule/";"1";"15039";"05570052";"1";"01.08.1973";"EPSG:25832";"427660";"5761538"
"124114";"02";"Ambrosius-Schule";"Kath. Grundschule der Gemeinde Ostbevern";"";"Ostbevern, KG Ambrosius";"48346";"Ostbevern";"Schulstr. 5";"02532";"8031";"02532";"964114";"124114@schule.nrw.de";"http://www.ambrosiusschule.de";"1";"15155";"05570032";"1";"01.08.1973";"EPSG:25832";"420484";"5765588"
"124126";"02";"Klosterschule";"Städt. Kath. Grundschule";"";"Bielefeld, KG Klosterschule";"33602";"Bielefeld";"Klosterplatz 3a";"0521";"557990811";"0521";"557990815";"124126@schule.nrw.de";"http://www.klosterschule-bielefeld.de";"1";"10261";"05711000";"1";"01.08.1973";"EPSG:25832";"467694";"5763444"
"124138";"02";"Sudbrackschule";"Städt. Gem. Grundschule";"";"Bielefeld, GG Sudbrack";"33613";"Bielefeld";"Klarhorststr. 8";"0521";"557991511";"0521";"557991515";"124138@schule.nrw.de";"http://www.sudbrackschule.de";"1";"10261";"05711000";"1";"01.08.1973";"EPSG:25832";"467821";"5765793"
"124151";"02";"Osningschule";"Städt. Gem. Grundschule";"";"Bielefeld, GG Osningschule";"33605";"Bielefeld";"Neue Str. 13-15";"0521";"55799090";"0521";"557990915";"124151@schule.nrw.de";"http://www.osningschule.de";"1";"10261";"05711000";"1";"01.08.1973";"EPSG:25832";"469820";"5761287"
"124163";"02";"Diesterwegschule";"Städt. Gem. Grundschule";"";"Bielefeld, GG Diesterwegschule";"33602";"Bielefeld";"Rohrteichstr. 73";"0521";"557990311";"0521";"557990315";"124163@schule.nrw.de";"https://www.grundschule-diesterweg.de/";"1";"10261";"05711000";"1";"01.08.1973";"EPSG:25832";"468565";"5762771"
"124175";"02";"Volkeningschule";"Städt. Gem. Grundschule";"";"Bielefeld, GG Volkeningschule";"33609";"Bielefeld";"Petristr. 48";"0521";"55799160";"0521";"557991615";"124175@schule.nrw.de";"http://www.volkeningschule.de";"1";"10261";"05711000";"1";"01.08.1973";"EPSG:25832";"470152";"5764645"
"124187";"02";"Eichendorffschule";"Städt. Gem. Grundschule";"";"Bielefeld, GG Eichendorffschule";"33613";"Bielefeld";"Weihestr. 4-6";"0521";"557990411";"0521";"557990415";"124187@schule.nrw.de";"http://www.eichendorffschule-bielefeld.de";"1";"10261";"05711000";"1";"01.08.1973";"EPSG:25832";"467174";"5766203"
"124199";"02";"Städt. Grundschulverb. Wellensiek-";"Hoberge-Uerentrup, Gem. Grundschule";"mit Ev. Bekenntniszweig -Primarstufe-";"Bielefeld, GG (Verb.) Wel-Hob-Uer";"33619";"Bielefeld";"Wellensiek 208";"0521";"557998511";"0521";"557998515";"124199@schule.nrw.de";"http://www.wellensiekschule.de";"1";"10261";"05711000";"1";"01.08.1973";"EPSG:25832";"464807";"5765446"
"124205";"02";"Rußheideschule";"Städt. Gem. Grundschule";"";"Bielefeld, GG Rußheideschule";"33604";"Bielefeld";"Spindelstr. 119";"0521";"55799110";"0521";"557991115";"124205@schule.nrw.de";"http://www.russheideschule.de";"1";"10261";"05711000";"1";"01.08.1973";"EPSG:25832";"470190";"5763165"
"124217";"02";"Plaß-Schule";"Städt. Gem. Grundschule";"";"Bielefeld, GG Plaß";"33611";"Bielefeld";"Meyer-zu-Eissen-Weg 4";"0521";"55799100";"0521";"557991015";"124217@schule.nrw.de";"http://www.plassschule.de";"1";"10261";"05711000";"1";"01.08.1973";"EPSG:25832";"469793";"5766730"
"124229";"02";"Hellingskampschule";"Städt.Grundschulverb.nördlicheInnenstadt";"Gem. Grundschule  -Primarstufe-";"Bielefeld, GG (Verb.) Hellingskampschule";"33609";"Bielefeld";"Feldstr. 60";"0521";"55799060";"0521";"557990615";"124229@schule.nrw.de";"http://www.hellingskampschule.de";"1";"10261";"05711000";"1";"01.08.1973";"EPSG:25832";"469924";"5764974"
"124230";"02";"Bückardtschule";"Städt. Gem. Grundschule";"";"Bielefeld, GG Bückardtschule";"33607";"Bielefeld";"Heeper Str. 50";"0521";"55799010";"0521";"557990115";"124230@schule.nrw.de";"http://www.bueckardt.de";"1";"10261";"05711000";"1";"01.08.1973";"EPSG:25832";"468830";"5763476"
"124242";"02";"Wellbachschule";"Städt. Gem. Grundschule";"";"Bielefeld, GG Wellbachschule";"33609";"Bielefeld";"Am Wellbach 21";"0521";"557996011";"0521";"557996015";"124242@schule.nrw.de";"http://www.wellbachschule.de";"1";"10261";"05711000";"1";"01.08.1973";"EPSG:25832";"471778";"5766348"
"124254";"02";"Martinschule";"Städt. Gem. Grundschule";"";"Bielefeld, GG Martinschule";"33617";"Bielefeld";"Deckertstr. 1";"0521";"557999311";"0521";"557999315";"124254@schule.nrw.de";"http://www.martinschule-buntgemischt.de";"1";"10261";"05711000";"1";"01.08.1973";"EPSG:25832";"467048";"5762326"
"124266";"02";"Stieghorstschule";"Städt. Gem. Grundschule";"";"Bielefeld, GG Stieghorst";"33605";"Bielefeld";"Detmolder Str. 415";"0521";"557991311";"0521";"557991315";"124266@schule.nrw.de";"http://www.stieghorstschule.de";"1";"10261";"05711000";"1";"01.08.1973";"EPSG:25832";"471493";"5760955"
"124278";"02";"Fröbelschule";"Städt. Gem. Grundschule";"";"Bielefeld, GG Fröbelschule";"33604";"Bielefeld";"Fröbelstr. 7";"0521";"55799050";"0521";"557990515";"124278@schule.nrw.de";"https://froebelschule-bielefeld.de/";"1";"10261";"05711000";"1";"01.08.1973";"EPSG:25832";"469053";"5762673"
"124280";"02";"Stapenhorstschule";"Städt. Gem. Grundschule";"";"Bielefeld, GG Stapenhorstschule";"33615";"Bielefeld";"Große-Kurfürsten-Str. 53";"0521";"55799120";"0521";"557991215";"124280@schule.nrw.de";"http://www.stapenhorstschule.de";"1";"10261";"05711000";"1";"01.08.1973";"EPSG:25832";"467329";"5764008"
"124291";"02";"Stiftsschule";"Städt. Gem. Grundschule";"";"Bielefeld, GG Stifts";"33611";"Bielefeld";"Stapelbrede 65";"0521";"557991411";"0521";"557991415";"124291@schule.nrw.de";"http://www.stiftsschule-bielefeld.de";"1";"10261";"05711000";"1";"01.08.1973";"EPSG:25832";"468315";"5767297"
"124308";"02";"Frölenbergschule";"Städt. Gem. Grundschule";"- Primarstufe -";"Bielefeld, GG Frölenbergschule";"33647";"Bielefeld";"Schulstr. 29";"0521";"55799400";"0521";"55799015";"124308@schule.nrw.de";"http://www.froelenbergschule.de";"1";"10261";"05711000";"1";"01.08.1973";"EPSG:25832";"466319";"5760406"
"124310";"02";"Vogelruthschule";"Städt. Gem. Grundschule";"";"Bielefeld, GG Vogelruthschule";"33647";"Bielefeld";"Wikingerstr. 15";"0521";"557994211";"0521";"557994215";"124310@schule.nrw.de";"https://www.vogelruthschule.de/";"1";"10261";"05711000";"1";"01.08.1973";"EPSG:25832";"466387";"5759932"
"124321";"02";"Brocker Schule";"Städt. Gem. Grundschule";"";"Bielefeld, GG Brocker Schule";"33649";"Bielefeld";"Von-Möller-Str. 54";"0521";"557993911";"0521";"557993915";"124321@schule.nrw.de";"http://www.brocker-schule.de";"1";"10261";"05711000";"1";"01.08.1973";"EPSG:25832";"464686";"5759448"
"124333";"02";"Queller-Schule";"Städt. Gem. Grundschule";"";"Bielefeld, GG Queller-Schule";"33649";"Bielefeld";"Carl-Severing-Str. 165";"0521";"55799430";"0521";"557994315";"124333@schule.nrw.de";"http://www.gs-quelle.de";"1";"10261";"05711000";"1";"01.08.1973";"EPSG:25832";"463746";"5760770"
"124345";"02";"Städt. Gem. Grundschule Ummeln";"";"";"Bielefeld, GG Ummeln";"33649";"Bielefeld";"Quittenweg 15";"0521";"557994111";"0521";"557994115";"124345@schule.nrw.de";"http://www.grundschule-ummeln.de";"1";"10261";"05711000";"1";"01.08.1973";"EPSG:25832";"462803";"5758054"
"124357";"02";"Südschule";"Städt. Gem. Grundschule";"";"Bielefeld, GG Südschule";"33647";"Bielefeld";"Wilhelm-Thielke-Str. 33";"0521";"55799440";"0521";"557994415";"124357@schule.nrw.de";"http://www.suedschule-bielefeld.de";"1";"10261";"05711000";"1";"01.08.1973";"EPSG:25832";"466162";"5758827"
"124370";"02";"Michaelschule";"Gem. Grundschule";"- Primarstufe -";"Schloß Holte-Stukenbrock, GG Michael";"33758";"Schloß Holte-Stukenbrock";"Forellenweg 5-11";"05207";"2420";"05207";"889530";"124370@schule.nrw.de";"http://www.michaelschule-shs.de";"1";"15180";"05754036";"1";"01.08.1973";"EPSG:25832";"473463";"5747158"
"124382";"02";"Kath. Grundschule Stukenbrock";"";"";"Schloß Holte-Stukenbrock, KG Stukenbrock";"33758";"Schloß Holte-Stukenbrock";"Pfarrer-Huckschlag-Weg 7";"05207";"2596";"05207";"2595";"124382@schule.nrw.de";"http://kgs-stukenbrock.de/";"1";"15180";"05754036";"1";"01.08.1973";"EPSG:25832";"476487";"5751106"
"124394";"02";"Bahnhofschule";"Städt. Gem. Grundschule";"";"Bielefeld, GG Bahnhofschule";"33659";"Bielefeld";"Buschkampstr. 134";"0521";"557997611";"0521";"557997615";"124394@schule.nrw.de";"http://www.bahnhofschule.de/";"1";"10261";"05711000";"1";"01.08.1973";"EPSG:25832";"467986";"5756326"
"124400";"02";"Städt. Gemeinschaftsgrundschule";"Windflöte";"- Primarstufe -";"Bielefeld, GG Windflöte";"33659";"Bielefeld";"An der Windflöte 38";"05209";"7041780";"05209";"70417815";"124400@schule.nrw.de";"http://www.grundschule-windfloete.de";"1";"10261";"05711000";"1";"01.08.1973";"EPSG:25832";"465646";"5755584"
"124412";"02";"Buschkampschule";"Städt. Gem. Grundschule";"";"Bielefeld, GG Buschkamp";"33659";"Bielefeld";"Am Flugplatz 40";"0521";"557997711";"0521";"557997715";"124412@schule.nrw.de";"http://buschkampschule.de";"1";"10261";"05711000";"1";"01.08.1973";"EPSG:25832";"469049";"5757548"
"124424";"02";"Brüder-Grimm-Schule";"Städt. Gem. Grundschule";"";"Bielefeld, GG Brüder-Grimm-Schule";"33689";"Bielefeld";"Am Stadion 181";"05205";"8796690";"05205";"87966915";"124424@schule.nrw.de";"http://www.brueder-grimm-schule.eu";"1";"10261";"05711000";"1";"01.08.1973";"EPSG:25832";"472647";"5755898"
"124436";"02";"Hans-Christian-Andersen-Schule";"Städt. Gem. Grundschule";"";"Bielefeld, GG Hans-Christian-Andersen";"33689";"Bielefeld";"Vennhofallee 85";"05205";"87967111";"05205";"87967115";"124436@schule.nrw.de";"http://www.andersen-schule.de";"1";"10261";"05711000";"1";"01.08.1973";"EPSG:25832";"471006";"5755471"
"124448";"02";"Astrid-Lindgren-Schule";"Städt. Gem. Grundschule";"";"Bielefeld, GG Astrid-Lindgren-Schule";"33689";"Bielefeld";"Werraweg 54";"05205";"8796700";"05205";"87967015";"124448@schule.nrw.de";"http://www.als-bielefeld.de";"1";"10261";"05711000";"1";"01.08.1973";"EPSG:25832";"471739";"5755861"
"124450";"02";"Städt. Gem. Grundschule Babenhausen";"";"";"Bielefeld, GG Babenhausen";"33619";"Bielefeld";"Babenhauser Str. 155";"0521";"557998111";"0521";"557998115";"124450@schule.nrw.de";"http://grundschule-babenhausen.de";"1";"10261";"05711000";"1";"01.08.1973";"EPSG:25832";"465157";"5767644"
"124461";"02";"Städt. Gemeinschaftsgrundschule";"Dornberg-Schröttinghausen";"Grundschulverbund  -Primarstufe-";"Bielefeld,GG (Verb.)Dornberg-Schröttingh";"33619";"Bielefeld";"Großer Kamp 47";"0521";"557998211";"0521";"557998215";"124461@schule.nrw.de";"http://www.grundschule-dornberg.de";"1";"10261";"05711000";"1";"01.08.1973";"EPSG:25832";"462315";"5766253"
"124497";"02";"Städt. Gem. Grundschule Altenhagen";"";"";"Bielefeld, GG Altenhagen";"33729";"Bielefeld";"Kafkastr. 38";"0521";"55799540";"0521";"557995415";"124497@schule.nrw.de";"http://www.gs-altenhagen.de";"1";"10261";"05711000";"1";"01.08.1973";"EPSG:25832";"475346";"5766269"
"124503";"02";"Städt. Gem. Grundschule Brake";"";"";"Bielefeld, GG Brake";"33729";"Bielefeld";"Am Bohnenkamp 15";"0521";"55799560";"0521";"557995615";"124503@schule.nrw.de";"http://www.grundschule-brake.de";"1";"10261";"05711000";"1";"01.08.1973";"EPSG:25832";"472757";"5769385"
"124515";"02";"Städt. Gem. Grundschule";"Am Homersen";"";"Bielefeld, GG Am Homersen";"33719";"Bielefeld";"Rüggesiek 11";"0521";"557995511";"0521";"557995515";"124515@schule.nrw.de";"http://www.gsamhomersen.de/";"1";"10261";"05711000";"1";"01.08.1973";"EPSG:25832";"473322";"5764528"
"124527";"02";"Städt. Gem. Grundschule Heeperholz";"";"";"Bielefeld, GG Heeperholz";"33719";"Bielefeld";"Wedepohlstr. 1";"0521";"55799570";"0521";"557995715";"124527@schule.nrw.de";"https://www.gs-heeperholz.de/";"1";"10261";"05711000";"1";"01.08.1973";"EPSG:25832";"473009";"5763648"
"124539";"02";"Städt. Gem. Grundschule Hillegossen";"";"";"Bielefeld, GG Hillegossen";"33699";"Bielefeld";"Detmolder Str. 613";"0521";"557996111";"0521";"557996115";"124539@schule.nrw.de";"https://grundschule-hillegossen.de/";"1";"10261";"05711000";"1";"01.08.1973";"EPSG:25832";"473326";"5760328"
"124540";"02";"Städt. Gem. Grundschule Milse";"";"";"Bielefeld, GG Milse";"33729";"Bielefeld";"Elverdisser Str. 2-4";"0521";"55799580";"0521";"557995815";"124540@schule.nrw.de";"http://www.grundschule-milse.de";"1";"10261";"05711000";"1";"01.08.1973";"EPSG:25832";"473508";"5767592"
"124552";"02";"Städt. Gem. Grundschule Oldentrup";"";"";"Bielefeld, GG Oldentrup";"33719";"Bielefeld";"Krähenwinkel 2";"0521";"557995911";"0521";"557995915";"124552@schule.nrw.de";"http://www.gs-oldentrup.de";"1";"10261";"05711000";"1";"01.08.1973";"EPSG:25832";"472968";"5762370"
"124564";"02";"Städt. Gem. Grundschule Ubbedissen";"";"";"Bielefeld, GG Ubbedissen";"33699";"Bielefeld";"Detmolder Str. 697";"05202";"15066211";"05202";"15066215";"124564@schule.nrw.de";"http://www.grundschule-ubbedissen.de";"1";"10261";"05711000";"1";"01.08.1973";"EPSG:25832";"474787";"5759544"
"124576";"02";"Städt. Gem. Grundschule Dreekerheide";"-Primarstufe-";"";"Bielefeld, GG Dreekerheide";"33739";"Bielefeld";"Bargholzstr. 32";"05206";"9695870";"05206";"96958715";"124576@schule.nrw.de";"https://dreekerheide.de/";"1";"10261";"05711000";"1";"01.08.1973";"EPSG:25832";"465806";"5772101"
"124588";"02";"Städt. Gem. Grundschule Theesen";"";"";"Bielefeld, GG Theesen";"33739";"Bielefeld";"Theesener Str. 34";"0521";"55799890";"0521";"557998915";"124588@schule.nrw.de";"https://gs-theesen.de/";"1";"10261";"05711000";"1";"01.08.1973";"EPSG:25832";"467261";"5768798"
"124590";"02";"Städt. Gem. Grundschule Vilsendorf";"";"";"Bielefeld, GG Vilsendorf";"33739";"Bielefeld";"Bardenhorst 20";"0521";"557999011";"0521";"557999015";"124590@schule.nrw.de";"http://www.grundschule-vilsendorf.de";"1";"10261";"05711000";"1";"01.08.1973";"EPSG:25832";"469158";"5769121"
"124606";"02";"Städtischer Grundschulverbund Wegwarte";"Gem. Grundschule der Stadt Büren";"- Primarstufe -";"Büren, GG (Verb.) Wegwarte";"33142";"Büren";"Briloner Str. 23";"02951";"93019";"02951";"93021";"124606@schule.nrw.de";"http://www.gsv-wegwarte.de";"1";"15295";"05774016";"1";"01.08.1973";"EPSG:25832";"469180";"5711148"
"124618";"02";"Kath. Grundschule Altenautal";"";"";"Lichtenau, KG Altenautal";"33165";"Lichtenau";"Zum Heiligenstock 30";"05292";"1636";"05292";"930792";"124618@schule.nrw.de";"https://www.grundschule-altenautal.de/";"1";"15313";"05774028";"1";"01.08.1973";"EPSG:25832";"485316";"5715800"
"124631";"02";"Kath. Grundschule Haaren-Helmern";"";"";"Bad Wünnenberg, KG Haaren";"33181";"Bad Wünnenberg";"Kirchweg 7";"02957";"283";"02957";"995946";"124631@schule.nrw.de";"https://gs-haaren.de/";"1";"15453";"05774040";"1";"01.08.1973";"EPSG:25832";"480987";"5712860"
"124679";"02";"Grundschulverbund Almetal";"Ahden/ Brenken/ Wewelsburg  Katholische";"Grundschule der Stadt Büren  Primarstufe";"Büren, KG (Verb.) Almetal";"33142";"Büren";"Meinolfusstr. 1";"02955";"79509";"02955";"79511";"124679@schule.nrw.de";"https://www.gsv-almetal.de/";"1";"15295";"05774016";"1";"01.08.1973";"EPSG:25832";"476062";"5717434"
"124692";"02";"Kilian-Grundschule";"Kath. Bekenntnisschule";"der Stadt Lichtenau - Primarstufe -";"Lichtenau, KG Kilianstr.";"33165";"Lichtenau";"Kilianstr. 3";"05295";"1020";"05295";"930577";"124692@schule.nrw.de";"http://www.kilian-grundschule.de";"1";"15313";"05774028";"1";"01.08.1973";"EPSG:25832";"492627";"5718022"
"124709";"02";"Kath. Grundschule der Stadt Delbrück";"Lippe - Grundschule";"- Primarstufe -";"Delbrück, KG Lippe-Grundschule";"33129";"Delbrück";"Landolinusplatz 9";"05250";"7670";"05250";"934102";"124709@schule.nrw.de";"http://www.lippe-grundschule.de/";"1";"16147";"05774020";"1";"01.08.1973";"EPSG:25832";"470129";"5731110"
"124722";"02";"Kath. Grundschule Tudorf";"";"";"Salzkotten, KG Tudorf";"33154";"Salzkotten";"Im Hagen 16";"02955";"76170";"02955";"761717";"124722@schule.nrw.de";"https://www.kath-grundschule-tudorf.de/gt/index.php";"1";"15350";"05774036";"1";"01.08.1973";"EPSG:25832";"477611";"5720197"
"124734";"02";"Liboriusschule";"Kath. Grundschule Salzkotten";"";"Salzkotten, KG Liboriusschule";"33154";"Salzkotten";"Am Alten Hellweg 1";"05258";"936280";"05258";"93628200";"124734@schule.nrw.de";"http://www.liboriusschule.de";"1";"15350";"05774036";"1";"01.08.1973";"EPSG:25832";"472689";"5723894"
"124746";"02";"Kath. Grundschule Scharmede-Thüle";"Grundschulverbund d. Stadt Salzkotten";"- Primarstufe -";"Salzkotten, KG (Verb.) Scharmede-Thüle";"33154";"Salzkotten";"Bahnhofstr. 13";"05258";"7708";"05258";"933956";"124746@schule.nrw.de";"https://gs-scharmede-thuele.de/";"1";"15350";"05774036";"1";"01.08.1973";"EPSG:25832";"474639";"5729291"
"124771";"02";"Katholische Grundschule Verne-Verlar";"Grundschulverbund der Stadt Salzkotten";"Primarstufe";"Salzkotten, KG (Verb.) Verne-Verlar";"33154";"Salzkotten";"Marienstr. 10";"05258";"8337";"05258";"935119";"124771@schule.nrw.de";"http://www.grundschule-verne-verlar.de/";"1";"15350";"05774036";"1";"01.08.1973";"EPSG:25832";"470154";"5725641"
"124801";"02";"Kath. Grundschule Fürstenberg";"";"";"Bad Wünnenberg, KG Fürstenberg";"33181";"Bad Wünnenberg";"Poststr. 3";"02953";"387";"02953";"962888";"124801@schule.nrw.de";"http://www.grundschule-fuerstenberg.de";"1";"15453";"05774040";"1";"01.08.1973";"EPSG:25832";"482140";"5707295"
"124825";"02";"Egge-Diemel-Schule";"Gemeinschaftsgrundschule der";"Stadt Marsberg";"Marsberg, GG Egge-Diemel-Schule";"34431";"Marsberg";"Franziskusstr. 4";"02994";"738";"02994";"793";"124825@schule.nrw.de";"http://www.egge-diemel-schule.de";"1";"16822";"05958024";"1";"01.08.1973";"EPSG:25832";"493769";"5704689"
"124850";"02";"Kath. Grundschule Bad Wünnenberg";"";"";"Bad Wünnenberg, KG Schulstr.";"33181";"Bad Wünnenberg";"Schulstr. 8";"02953";"507";"02953";"963979";"124850@schule.nrw.de";"http://www.grundschule-badwuennenberg.de";"1";"15453";"05774040";"1";"01.08.1973";"EPSG:25832";"479045";"5707685"
"124862";"02";"Gem. Grundschule in der Senne";"der Gemeinde Augustdorf";"- Primarstufe -";"Augustdorf, GG in der Senne";"32832";"Augustdorf";"Schlingweg 22";"05237";"99116";"05237";"99117";"124862@schule.nrw.de";"https://www.gs-senne-augustdorf.de/";"1";"15465";"05766004";"1";"01.08.1973";"EPSG:25832";"482715";"5751140"
"124874";"02";"Gem. Grundschule Reelkirchen";"der Stadt Blomberg";"";"Blomberg, GG Reelkirchen";"32825";"Blomberg";"Fasanenweg 3";"05235";"8447";"05235";"994710";"124874@schule.nrw.de";"https://gs-reelkirchen.de/";"1";"15477";"05766016";"1";"01.08.1973";"EPSG:25832";"502259";"5751831"
"124898";"02";"Grundschule am Weinberg";"Gem. Grundschule der Stadt Blomberg";"- Primarstufe -";"Blomberg, GG am Weinberg";"32825";"Blomberg";"Schulstr. 11";"05235";"5031800";"05235";"5031809";"124898@schule.nrw.de";"http://www.gs-weinberg.de";"1";"15477";"05766016";"1";"01.08.1973";"EPSG:25832";"506126";"5754911"
"124904";"02";"Gem. Grundschule Großenmarpe";"der Stadt Blomberg";"";"Blomberg, GG Großenmarpe";"32825";"Blomberg";"Turnhallenstr. 9";"05236";"8898180";"05236";"8898189";"124904@schule.nrw.de";"http://www.gsgrossenmarpe.de";"1";"15477";"05766016";"1";"01.08.1973";"EPSG:25832";"501217";"5758289"
"124941";"02";"Oetternbachschule";"Gemeinschaftsgrundschule (Grundschul-";"verbund) der Stadt Detmold -Primarstufe-";"Detmold, GG (Verb.) Oetternbachschule";"32756";"Detmold";"Lagesche Str. 191";"05231";"68829";"05231";"63295";"124941@schule.nrw.de";"http://www.gs-jerxen-orbke.de";"1";"15489";"05766020";"1";"01.08.1973";"EPSG:25832";"490449";"5755955"
"124953";"02";"Schule am Leistruper Wald";"Gem. Grundschule der Stadt Detmold";"- Primarstufe -";"Detmold, GG Schule am Leistruper Wald";"32760";"Detmold";"Leistruper-Wald-Str. 13";"05231";"952523";"05231";"952524";"124953@schule.nrw.de";"http://www.schule-am-leistruper-wald.de";"1";"15489";"05766020";"1";"01.08.1973";"EPSG:25832";"496576";"5753226"
"124965";"02";"Kusselberg-Schule";"Städt. Gem. Grundschule";"- Primarstufe -";"Detmold, GG Kusselberg-Schule";"32758";"Detmold";"Am Zwiebelkamp 8";"05232";"98800";"05232";"988020";"124965@schule.nrw.de";"http://www.kusselbergschule.de";"1";"15489";"05766020";"1";"01.08.1973";"EPSG:25832";"485329";"5754701"
"124977";"02";"Städt. Gem. Grundschule";"Heidenoldendorf";"";"Detmold, GG Heidenoldendorf";"32758";"Detmold";"Adolf-Meier-Str. 40";"05231";"63146";"05231";"680771";"124977@schule.nrw.de";"http://www.grundschule-heidenoldendorf.de";"1";"15489";"05766020";"1";"01.08.1973";"EPSG:25832";"488526";"5754904"
"124989";"02";"Hasselbachschule";"Städt. Gem. Grundschule";"";"Detmold, GG Hasselbachschule";"32758";"Detmold";"Stifterstr. 2";"05232";"987970";"05232";"987972";"124989@schule.nrw.de";"http://www.hasselbachschule.de";"1";"15489";"05766020";"1";"01.08.1973";"EPSG:25832";"486749";"5755639"
"124990";"02";"Grundschulverbund Freiligrathschule/";"Werretalschule, Gemeinschaftsgrundschule";"der Stadt Detmold   -Primarstufe-";"Detmold, GG (Verb.) Freiligrathschule";"32756";"Detmold";"Berliner Allee 50";"05231";"4588410";"05231";"4588431";"124990@schule.nrw.de";"http://www.freiligrathschule-detmold.de/";"1";"15489";"05766020";"1";"01.08.1973";"EPSG:25832";"491809";"5752686"
"125003";"02";"Städt. Gem. Grundschule Hiddesen";"";"";"Detmold, GG Hiddesen";"32760";"Detmold";"Jahnstr. 15a";"05231";"88550";"05231";"870404";"125003@schule.nrw.de";"http://grundschule-hiddesen.de";"1";"15489";"05766020";"1";"01.08.1973";"EPSG:25832";"489306";"5752914"
"125015";"02";"Bachschule";"Städt. Gem. Grundschule";"";"Detmold, GG Bachschule";"32756";"Detmold";"Emilienstr. 37-41";"05231";"926690";"05231";"9266918";"125015@schule.nrw.de";"http://www.bachschule-detmold.de";"1";"15489";"05766020";"1";"01.08.1973";"EPSG:25832";"490920";"5754029"
"125027";"02";"Städt. Gem. Grundschule Heiligenkirchen";"- Primarstufe -";"";"Detmold, GG Heiligenkirchen";"32760";"Detmold";"Hohler Weg 10";"05231";"47215";"05231";"469473";"125027@schule.nrw.de";"http://www.grundschule-heiligenkirchen.de";"1";"15489";"05766020";"1";"01.08.1973";"EPSG:25832";"491501";"5750654"
"125039";"02";"Bildungshaus Weerth-Schule";"Gemeinschaftsgrundschule d.Stadt Detmold";"- Primarstufe -";"Detmold, GG (Verb.) Bildungshaus Weerth";"32756";"Detmold";"Siegfriedstr. 4";"05231";"926790";"05231";"9267913";"125039@schule.nrw.de";"http://www.weerthschule.de";"1";"15489";"05766020";"1";"01.08.1973";"EPSG:25832";"491990";"5754223"
"125052";"02";"Städt. Gem. Grundschule";"";"";"Lage, GG Sedanplatz";"32791";"Lage";"Sedanplatz 3";"05232";"64354";"05232";"9222914";"125052@schule.nrw.de";"http://www.gs-lage.de";"1";"15490";"05766040";"1";"01.08.1973";"EPSG:25832";"486200";"5760072"
"125064";"02";"Bunte Schule";"Grundschulverbund Hörste-Müssen";"Gem. Grundschule d. Stadt Lage -Primar-";"Lage, GG (Verb.) Bunte Schule";"32791";"Lage";"Hörster Bruch 18";"05232";"8460";"05232";"8047021";"125064@schule.nrw.de";"http://www.bunte-schule-lage.de";"1";"15490";"05766040";"1";"01.08.1973";"EPSG:25832";"483227";"5754969"
"125088";"02";"Gem. Grundschule Waddenhausen";"der Stadt Lage";"";"Lage, GG Waddenhausen";"32791";"Lage";"Altdorferstr. 60";"05232";"3398";"05232";"9222922";"125088@schule.nrw.de";"https://www.gs-waddenhausen.de/";"1";"15490";"05766040";"1";"01.08.1973";"EPSG:25832";"484378";"5762942"
